song,artist,word_count,reading_ease,polarity,subjectivity
Get Closer,Seals and Crofts,355,97.2,0.0822222222222,0.707777777778
"Fly, Robin, Fly",Silver Convention,46,92.8,0.8,0.9
Get Up And Boogie,Silver Convention,113,103.63,0.285714285714,0.535714285714
Let's Do It Again,Staple Singers,372,107.69,0.455197132616,0.583512544803
Moonlight Feels Right,Starbuck,204,97.2,0.245918367347,0.45306122449
Afternoon Delight,Starland Vocal Band,204,69.79,-0.0642857142857,0.496103896104
Take The Money And Run,Steve Miller Band,182,86.71,0.113867521368,0.322991452991
Fox On The Run,Sweet,184,100.24,0.172619047619,0.380952380952
Boogie Fever,Sylvers,294,98.21,-0.0226711560045,0.355499438833
Heaven Must Be Missing An Angel,Tavares,438,81.29,0.425992063492,0.591578483245
The Boys Are Back In Town,Thin Lizzy,335,96.18,0.0326774691358,0.151813271605
Turn The Beat Around,Vicki Sue Robinson,402,100.24,0.311975308642,0.527037037037
Summer,War,216,91.78,0.118055555556,0.317361111111
Squeeze Box,Who,182,99.23,0.218571428571,0.471428571429
Play That Funky Music,Wild Cherry,432,98.21,0.0627224627225,0.307587782588
Let 'Em In,Wings,162,83.32,0.0,0.5
Silly Love Songs,Wings,210,98.21,0.120346320346,0.686038961039
The Things We Do For Love,10cc,352,96.18,0.418954248366,0.561111111111
Dancing Queen,ABBA,166,100.24,0.176547619048,0.540714285714
"Knowing Me, Knowing You",ABBA,182,89.75,0.190384615385,0.566666666667
Walk This Way,Aerosmith,343,97.2,0.105891812865,0.40514619883
Year Of The Cat,Al Stewart,227,97.2,0.00666666666667,0.246666666667
Undercover Angel,Alan O'Day,265,89.75,0.398044950739,0.619273399015
You And Me,Alice Cooper,221,97.2,0.0148148148148,0.485185185185
I Never Cry,Alice Cooper,196,97.2,-0.05,0.544444444444
Lonely Boy,Andrew Gold,237,104.64,0.0861111111111,0.619949494949
I Just Want To Be Your Everything,Andy Gibb,255,94.15,0.214166666667,0.536666666667
So In To You,Atlanta Rhythm Section,153,95.17,0.275,0.675
Don't Worry Baby,B.J. Thomas,?,?,?,?
"Love Theme From ""A Star Is Born""",Barbra Streisand,107,83.32,0.399841269841,0.56253968254
My Heart Belongs To Me,Barbra Streisand,157,98.21,0.421428571429,0.585714285714
Weekend In New England,Barry Manilow,169,107.69,0.278636363636,0.510454545455
Looks Like We Made It,Barry Manilow,232,87.72,0.232196969697,0.404545454545
You Made Me Believe In Magic,Bay City Rollers,91,88.74,0.385173160173,0.749188311688
Love So Right,Bee Gees,252,103.63,0.140153769841,0.611780753968
"Theme From ""Rocky"" (Gonna Fly Now)",Bill Conti,?,?,?,?
Night Moves,Bob Seger and The Silver Bullet Band,?,?,?,?
Lido Shuffle,Boz Scaggs,236,98.21,0.258496732026,0.349346405229
Lost Without Your Love,Bread,148,104.64,0.145695970696,0.482875457875
Dazz,Brick,153,90.77,-0.00846560846561,0.371164021164
Strawberry Letter 23,Brothers Johnson,160,89.75,0.196666666667,0.39
Stand Tall,Burton Cummings,251,78.25,-0.0286899608328,0.404435941043
Muskrat Love,Captain and Tennille,130,82.31,0.133928571429,0.433928571429
Nobody Does It Better,Carly Simon,153,89.75,0.408771929825,0.554385964912
Couldn't Get It Right,Climax Blues Band,366,101.59,0.245424836601,0.421732026144
Easy,Commodores,170,91.78,0.322061904762,0.785961904762
Just A Song Before I Go,"Crosby, Stills and Nash",141,100.24,0.276851851852,0.551851851852
Rich Girl,Daryl Hall and John Oates,?,?,?,?
Jeans On,David Dundas,293,115.13,0.102645502646,0.315608465608
Don't Give Up On Us,David Soul,198,99.23,0.104662698413,0.333134920635
Ariel,Dean Friedman,314,95.17,0.190857438017,0.391115702479
Hotel California,Eagles,344,88.74,0.233164983165,0.635016835017
New Kid In Town,Eagles,290,88.74,0.116096448355,0.478893776474
Telephone Line,Electric Light Orchestra,252,80.28,-0.0220238095238,0.469257703081
Livin' Thing,Electric Light Orchestra,227,87.72,-0.290909090909,0.725
Sorry Seems To Be The Hardest Word,Elton John,158,106.67,-0.307692307692,0.907692307692
Way Down,Elvis Presley,168,100.24,-4.17710944027e-05,0.375856307435
Best Of My Love,Emotions,279,99.23,0.574509803922,0.514705882353
After The Lovin',Engelbert Humperdinck,221,107.69,0.253389154705,0.413197767145
Dreams,Fleetwood Mac,189,97.2,0.0654995331466,0.760270774977
Go Your Own Way,Fleetwood Mac,171,108.7,0.377639751553,0.877639751553
Don't Stop,Fleetwood Mac,183,89.75,0.1171875,0.351041666667
Float On,Floaters,437,107.69,0.404761904762,0.613492063492
Cold As Ice,Foreigner,176,91.78,-0.370588235294,0.923529411765
Feels Like The First Time,Foreigner,216,98.21,0.209868421053,0.373026315789
Southern Nights,Glen Campbell,191,99.23,0.265,0.405
Barracuda,Heart,175,97.2,0.0738851095994,0.41148904006
Boogie Nights,Heatwave,247,99.23,0.403199023199,0.413101343101
You're My World,Helen Reddy,104,96.18,0.21875,0.41875
Angel In Your Arms,Hot,279,98.21,0.125,0.551041666667
Enjoy Yourself,Jacksons,428,100.24,0.150336700337,0.413105413105
Handy Man,James Taylor,217,99.23,0.168209876543,0.566975308642
Right Time Of The Night,Jennifer Warnes,186,98.21,0.105079365079,0.465634920635
Margaritaville,Jimmy Buffett,205,90.77,0.256060606061,0.459090909091
Ain't Gonna Bump No More (With No Big Fat Woman),Joe Tex,454,105.66,-0.11297979798,0.285454545455
Swayin' To The Music (Slow Dancin'),Johnny Rivers,217,96.18,-0.106137566138,0.42082010582
I'm Your Boogie Man,K.C. and The Sunshine Band,?,?,?,?
Keep It Comin' Love,K.C. and The Sunshine Band,?,?,?,?
Carry On Wayward Son,Kansas,235,96.18,0.112272727273,0.675858585859
I Like Dreamin',Kenny Nolan,236,96.18,0.324065806878,0.581216931217
Lucille,Kenny Rogers,294,87.72,-0.0506944444444,0.482361111111
When I Need You,Leo Sayer,241,97.2,0.193107769424,0.677318295739
You Make Me Feel Like Dancing,Leo Sayer,334,89.75,0.255714285714,0.542142857143
How Much Love,Leo Sayer,190,99.23,0.397576530612,0.549362244898
Star Wars (Main Title),London Symphony Orchestra,2,?,0.0,0.0
Blinded By The Light,Manfred Mann's. Earth Band,?,?,?,?
You Don't Have To Be A Star,Marilyn McCoo and Billy Davis Jr.,?,?,?,?
Heard It In A Love Song,Marshall Tucker Band,338,108.7,0.205651340996,0.594923371648
"Got To Give It Up, Pt. 1",Marvin Gaye,?,?,?,?
Torn Between Two Lovers,Mary MacGregor,266,88.74,0.183630952381,0.545535714286
Star Wars Theme-Cantina Band,Meco,3,?,0.0,0.0
I've Got Love On My Mind,Natalie Cole,197,89.75,0.411904761905,0.622380952381
Whatcha Gonna Do?,Pablo Cruise,?,?,?,?
I'm In You,Peter Frampton,169,99.23,0.438888888889,0.564814814815
Do You Wanna Make Love?,Peter McCann,?,?,?,?
Somebody To Love,Queen,418,72.83,0.269241898148,0.537962962963
(Your Love Has Lifted Me) Higher And Higher,Rita Coolidge,?,?,?,?
Tonight's The Night (Gonna Be Alright),Rod Stewart,153,90.77,0.185846560847,0.47705026455
It Was Almost Like A Song,Ronnie Milsap,106,90.77,-0.0103896103896,0.621428571429
I Wanna Get Next To You,Rose Royce,181,98.21,0.157142857143,0.320833333333
Car Wash,Rose Royce,301,107.69,0.351785714286,0.655952380952
Smoke From A Distant Fire,Sanford Townsend Band,277,94.15,-0.0507518796992,0.390914786967
Da Doo Ron Ron,Shaun Cassidy,226,115.13,0.277777777778,0.444444444444
That's Rock 'N' Roll,Shaun Cassidy,253,100.24,-0.0657708032708,0.386892736893
The Rubberband Man,Spinners,98,91.78,0.077037037037,0.417407407407
On And On,Stephen Bishop,225,105.66,-0.0215939153439,0.409689153439
Fly Like An Eagle,Steve Miller Band,197,83.32,0.47619047619,0.645238095238
Jet Airliner,Steve Miller Band,322,98.21,0.0660407647908,0.463892496392
I Wish,Stevie Wonder,245,99.23,0.124717643468,0.417826617827
Sir Duke,Stevie Wonder,234,98.21,0.142857142857,0.392857142857
Give A Little Bit,Supertramp,139,97.2,-0.0348684210526,0.489473684211
High School Dance,Sylvers,380,99.23,0.185111111111,0.516317460317
Hot Line,Sylvers,330,91.78,0.298113207547,0.72641509434
Don't Leave Me This Way,Thelma Houston,232,99.23,0.254320987654,0.574691358025
Boogie Oogie Oogie,A Taste Of Honey,149,89.75,-0.182323232323,0.44898989899
The Name Of The Game,ABBA,426,98.21,-0.0793906810036,0.431541218638
Take A Chance On Me,ABBA,509,96.18,0.331018518519,0.575462962963
I Love The Night Life,Alicia Bridges,294,95.17,0.180339105339,0.451963241437
(Love Is) Thicker Than Water,Andy Gibb,165,88.74,0.205555555556,0.644444444444
An Everlasting Love,Andy Gibb,250,89.75,0.101045429666,0.504948002189
Shadow Dancing,Andy Gibb,401,96.18,0.256267806268,0.553454415954
You Needed Me,Anne Murray,188,91.78,0.0945238095238,0.593571428571
Imaginary Lover,Atlanta Rhythm Section,96,11.58,-0.135185185185,0.387962962963
Can't Smile Without You,Barry Manilow,156,105.66,0.0944,0.6018
Copacabana,Barry Manilow,317,64.37,0.106001984127,0.434771825397
How Deep Is Your Love,Bee Gees,342,105.66,0.155407801418,0.499379432624
Stayin' Alive,Bee Gees,330,81.29,0.166120984279,0.451599453178
Night Fever,Bee Gees,306,99.23,0.198148148148,0.451851851852
Just The Way You Are,Billy Joel,171,97.2,0.0987205387205,0.514006734007
Hollywood Nights,Bob Seger and The Silver Bullet Band,?,?,?,?
Still The Same,Bob Seger and The Silver Bullet Band,?,?,?,?
Sentimental Lady,Bob Welch,280,88.74,0.140115440115,0.806349206349
Ebony Eyes,Bob Welch,233,97.2,-0.2,0.577083333333
It's A Heartache,Bonnie Tyler,144,92.12,0.000238095238095,0.536904761905
Don't Look Back,Boston,276,99.23,0.0620599938782,0.410345883073
You Belong To Me,Carly Simon,317,100.24,0.39,0.678888888889
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,306,83.32,-0.135185185185,0.612962962963
Fool (If You Think It's Over),Chris Rea,1,?,0.0,0.0
Feels So Good,Chuck Mangione,1,?,0.0,0.0
Three Times A Lady,Commodores,103,88.74,0.45,0.533333333333
Don't It Make My Brown Eyes Blue,Crystal Gayle,116,105.66,0.0378367003367,0.462079124579
Sometimes When We Touch,Dan Hill,194,90.77,0.127314814815,0.481712962963
Goodbye Girl,David Gates,166,98.21,-0.060119047619,0.543452380952
You Light Up My Life,Debby Boone,99,92.8,0.212337662338,0.630519480519
Here You Come Again,Dolly Parton,220,88.74,0.187920168067,0.429831932773
Last Dance,Donna Summer,149,100.24,-0.0647058823529,0.235294117647
Serpentine Fire,"Earth, Wind and Fire",261,85.69,0.225757575758,0.519191919192
Baby Hold On,Eddie Money,297,99.23,0.0611842105263,0.359868421053
Sweet Talking Woman,Electric Light Orchestra,264,98.21,-0.0928571428571,0.442857142857
Turn To Stone,Electric Light Orchestra,297,100.24,-0.0218253968254,0.374206349206
Lay Down Sally,Eric Clapton,253,104.64,-0.0605263157895,0.384210526316
I Can't Stand The Rain,Eruption,254,106.67,0.272727272727,0.481818181818
Shame,"Evelyn ""Champagne"" King",222,100.24,0.133939393939,0.589761904762
Kiss You All Over,Exile,335,98.21,0.36684981685,0.720695970696
Hot Blooded,Foreigner,205,94.15,0.170902777778,0.705833333333
Get Off,Foxy,461,105.66,0.0909090909091,0.622222222222
Grease,Frankie Valli,332,97.2,0.151948051948,0.692857142857
On Broadway,George Benson,125,96.18,0.0164021164021,0.590939153439
Baker Street,Gerry Rafferty,223,96.18,0.0967613636364,0.613787878788
Always And Forever,Heatwave,228,80.28,0.354476190476,0.576928571429
The Groove Line,Heatwave,287,78.25,-0.273958333333,0.717708333333
You Can't Turn Me Off (In The Middle Of Turning Me On),High Inergy,222,107.69,0.120975056689,0.48514739229
Running On Empty,Jackson Browne,302,87.72,?,?
Thunder Island,Jay Ferguson,141,89.75,0.134104938272,0.498765432099
Count On Me,Jefferson Starship,202,105.66,0.436,0.596
Life's Been Good,Joe Walsh,208,87.72,0.225363005051,0.6765625
Love Is In The Air,John Paul Young,249,97.2,0.486666666667,0.593333333333
Summer Nights,John Travolta and Olivia Newton-john,?,?,?,?
You're The One That I Want,John Travolta and Olivia Newton-John,?,?,?,?
"Too Much, Too Little, Too Late",Johnny Mathis and Deniece Williams,?,?,?,?
Dust In The Wind,Kansas,132,97.2,-0.00833333333333,0.65
"Whenever I Call You ""Friend""",Kenny Loggins,227,84.68,0.37306547619,0.564732142857
Back In Love Again,L.T.D.,?,?,?,?
Falling,LeBlanc and Carr,141,91.78,0.418055555556,0.561111111111
Blue Bayou,Linda Ronstadt,204,92.8,0.108928571429,0.34880952381
It's So Easy,Linda Ronstadt,167,89.75,0.453333333333,0.763333333333
Reminiscing,Little River Band,182,87.72,0.0209573412698,0.414012896825
What's Your Name,Lynyrd Skynyrd,246,100.24,0.00927419354839,0.410125448029
Two Out Of Three Ain't Bad,Meat Loaf,374,97.2,-0.0746031746032,0.592989417989
Bluer Than Blue,Michael Johnson,173,100.24,0.15,0.46783625731
Our Love,Natalie Cole,257,88.74,0.428275549986,0.60417710944
Hot Child In The City,Nick Gilder,178,98.21,0.151677746122,0.656679328902
Native New Yorker,Odyssey,317,81.29,0.206305479033,0.479828588919
Use Ta Be My Girl,O'Jays,227,106.67,0.291191678692,0.518287037037
Hopelessly Devoted To You,Olivia Newton-John,150,91.78,0.228571428571,0.478571428571
Love Will Find A Way,Pablo Cruise,228,97.2,0.157111935683,0.572436611008
Flashlight,Parliament,540,106.67,0.309564059557,0.606026365348
Because The Night,Patti Smith,263,89.75,0.190909090909,0.6
I Go Crazy,Paul Davis,209,106.67,-0.0989247311828,0.520430107527
Slip Slidin' Away,Paul Simon,266,83.32,0.202053872054,0.55037037037
Dance With Me,Peter Brown,261,108.7,?,?
Baby Come Back,Player,231,95.17,0.0112280439867,0.404296661193
This Time I'm In It For Love,Player,244,94.15,0.199664256198,0.642108585859
We Are The Champions,Queen,206,91.78,-0.213888888889,0.360185185185
We Will Rock You,Queen,154,97.2,-0.0491666666667,0.224166666667
Short People,Randy Newman,174,100.24,-0.06484375,0.44296875
Jack And Jill,Raydio,95,93.14,0.0584235209235,0.493145743146
You And I,Rick James,405,80.28,0.150288600289,0.491955266955
We're All Alone,Rita Coolidge,173,100.24,0.250476190476,0.547142857143
Every Kinda People,Robert Palmer,195,89.75,0.0652494331066,0.432709750567
The Closer I Get To You,Roberta Flack and Donny Hathaway,?,?,?,?
You're In My Heart,Rod Stewart,328,89.75,0.371859903382,0.381142167012
Miss You,Rolling Stones,414,107.69,?,?
Emotion,Samantha Sang,1,?,0.0,0.0
Dont Let Me Be Misunderstood,Santa Esmeralda,329,85.69,0.0363333333333,0.561333333333
Hey Deanie,Shaun Cassidy,323,88.74,0.385714285714,0.669841269841
Deacon Blues,Steely Dan,345,99.23,0.0340038314176,0.468151340996
Peg,Steely Dan,242,100.24,0.200714285714,0.335793650794
Come Sail Away,Styx,278,85.69,0.3625,0.6875
Love Is Like Oxygen,Sweet,218,99.23,0.250081300813,0.490569105691
Disco Inferno,Trammps,252,91.78,0.063436797121,0.441421502474
Magnet And Steel,Walter Egan,131,112.09,0.276666666667,0.546666666667
With A Little Luck,Wings,441,97.2,-0.108700980392,0.477205882353
If I Can't Have You,Yvonne Elliman,136,96.18,0.0958333333333,0.6375
New York Groove,Ace Frehley,246,104.64,0.0795712224284,0.192486085343
Time Passages,Al Stewart,211,96.18,-0.0284595959596,0.360277777778
How You Gonna See Me Now,Alice Cooper,236,93.14,0.0617424242424,0.623106060606
How Much I Feel,Ambrosia,294,103.63,0.235111531987,0.416203703704
Knock On Wood,Amii Stewart,229,98.21,0.446153846154,0.561111111111
(Our Love) Don't Throw It All Away,Andy Gibb,371,94.15,0.38375,0.579907407407
Ring My Bell,Anita Ward,265,106.67,0.3,0.515
I Just Fall In Love Again,Anne Murray,146,95.17,0.439393939394,0.630303030303
Every Time I Think Of You,Babys,423,83.32,0.297936507937,0.570511463845
Rock 'N' Roll Fantasy,Bad Company,134,103.63,0.274074074074,0.481481481481
The Main Event (Fight),Barbra Streisand,718,91.78,0.244248231887,0.410948967401
You Don't Bring Me Flowers,Barbra Streisand and Neil Diamond,?,?,?,?
Somewhere In The Night,Barry Manilow,198,90.77,0.403246753247,0.666883116883
Too Much Heaven,Bee Gees,337,90.77,0.166399286988,0.416755793226
Tragedy,Bee Gees,384,89.75,0.0985555555556,0.574111111111
Love You Inside Out,Bee Gees,372,99.23,0.306018518519,0.556481481481
My Life,Billy Joel,261,95.17,0.0875,0.415625
Heart Of Glass,Blondie,222,87.72,0.226547619048,0.594880952381
We've Got Tonight,Bob Seger and The Silver Bullet Band,?,?,?,?
What You Won't Do For Love,Bobby Caldwell,225,102.61,0.255263157895,0.586842105263
Heaven Must Have Sent You,Bonnie Pointer,203,99.23,0.287204840614,0.503246753247
The Devil Went Down To Georgia,Charlie Daniels Band,379,97.2,0.144194694195,0.572555222555
I Want You To Want Me,Cheap Trick,262,114.12,0.385714285714,0.5
Take Me Home,Cher,273,91.78,0.180519480519,0.394155844156
Got To Be Real,Cheryl Lynn,148,108.7,0.45,0.55
Good Times,Chic,367,88.74,0.360957375957,0.547181152181
Le Freak,Chic,207,106.67,0.298882575758,0.432525252525
I Want Your Love,Chic,139,105.66,0.290327380952,0.446726190476
Sail On,Commodores,227,96.18,0.304146825397,0.508829365079
Makin' It,David Naughton,165,86.71,-0.127272727273,0.478787878788
The Boss,Diana Ross,210,106.67,0.438095238095,0.639484126984
I'll Never Love This Way Again,Dionne Warwick,205,86.71,0.0794117647059,0.567647058824
Sultans Of Swing,Dire Straits,260,95.17,0.160213032581,0.386528822055
MacArthur Park,Donna Summer,196,98.21,-0.0246031746032,0.300793650794
Hot Stuff,Donna Summer,317,81.29,0.295286885246,0.776229508197
Bad Girls,Donna Summer,235,98.21,-0.312529441884,0.670171530978
Heaven Knows,Donna Summer and Brooklyn Dreams,?,?,?,?
What A Fool Believes,Doobie Brothers,225,91.78,0.0269607843137,0.565849673203
Sharing The Night Together,Dr. Hook,?,?,?,?
When You're In Love With A Beautiful Woman,Dr. Hook,?,?,?,?
After The Love Has Gone,"Earth, Wind and Fire",413,99.23,0.21188230009,0.632008086253
Boogie Wonderland,"Earth, Wind and Fire",212,90.77,0.216666666667,0.663888888889
September,"Earth, Wind and Fire",185,90.77,0.253846153846,0.561538461538
Suspicions,Eddie Rabbitt,203,86.71,0.17908496732,0.652287581699
Don't Bring Me Down,Electric Light Orchestra,297,105.66,0.0230158730159,0.374603174603
Shine A Little Love,Electric Light Orchestra,386,87.72,0.189052795031,0.517857142857
Mama Can't Buy You Love,Elton John,186,89.75,0.372916666667,0.470833333333
Love Is The Answer,England Dan and John Ford Coley,?,?,?,?
Promises,Eric Clapton,253,103.63,0.276041666667,0.565625
Strange Way,Firefall,205,98.21,0.168803418803,0.337606837607
Music Box Dancer,Frank Mills,2,?,0.0,0.0
Disco Nights,G.Q.,?,?,?,?
I Just Wanna Stop,Gino Vannelli,191,98.21,0.133279220779,0.509642857143
I Will Survive,Gloria Gaynor,554,98.21,0.0413009123493,0.566311502118
Rise,Herb Alpert,1,?,0.0,0.0
Every 1's A Winner,Hot Chocolate,210,80.28,0.310714285714,0.566071428571
Shake It,Ian Matthews,165,88.74,0.0547032828283,0.338478535354
I Got My Mind Made Up,Instant Funk,1,?,0.0,0.0
Shake Your Body,Jacksons,?,?,?,?
Gold,John Stewart,304,80.28,0.134722222222,0.519444444444
She Believes In Me,Kenny Rogers,273,101.59,0.0448214285714,0.569166666667
The Gambler,Kenny Rogers,408,99.23,0.0340277777778,0.449305555556
I Was Made For Lovin' You,Kiss,332,105.66,0.071875,0.515625
My Sharona,Knack,146,87.72,-0.017735042735,0.552991452991
I Was Made For Dancin',Leif Garrett,218,97.2,-0.0119791666667,0.515104166667
Ooh Baby Baby,Linda Ronstadt,112,90.77,-0.0714285714286,0.5
Lady,Little River Band,255,99.23,0.43,0.693333333333
Lonesome Loser,Little River Band,275,79.26,-0.00138888888889,0.409722222222
Lead Me On,Maxine Nightingale,287,98.21,0.158285714286,0.504285714286
Ain't No Stoppin' Us Now,McFadden and Whitehead,?,?,?,?
Don't Cry Out Loud,Melissa Manchester,224,97.2,0.254636015326,0.625823754789
Don't Stop 'Til You Get Enough,Michael Jackson,479,107.69,0.159722222222,0.552777777778
